sample_name,biosample,data_type,env_broad_scale,env_medium,collection_date,metamorphosis_date,basidiobolus_feeding_date,collection_event,treatment,egg_mass,tank,animal_type,host_genus,host_species,host_length,mass_g,host_sex,geo_loc_name,gps_n,gps_w,state,clinical_signs,lesion_type,lesion_location,lesion_number,lesion_coverage,collector,temp id,notes_lab
UHM113,2141,vivarium,timeseries,fecal,4/22/2022,3/28/2022,4/5/2022,Walker,STP1715.2_pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1294,
UHM113,2142,vivarium,timeseries,fecal,4/25/2022,3/28/2022,4/5/2022,Walker,STP1715.2_pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1324,
UHM113,2143,vivarium,timeseries,fecal,4/26/2022,3/28/2022,4/5/2022,Walker,STP1715.2_pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1354,
UHM113,2144,vivarium,timeseries,fecal,4/27/2022,3/28/2022,4/5/2022,Walker,STP1715.2_pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1373,
UHM113,2145,vivarium,timeseries,fecal,4/28/2022,3/28/2022,4/5/2022,Walker,STP1715.2_pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1411,
UHM113,2146,vivarium,timeseries,fecal,4/29/2022,3/28/2022,4/5/2022,Walker,STP1715.2_pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1439,
UHM113,2148,vivarium,timeseries,dead frog,5/3/2022,3/28/2022,4/5/2022,Walker,STP1715.2_pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1497,
UHM114,2150,vivarium,timeseries,fecal,4/4/2022,3/28/2022,4/8/2022,Walker,STP1715.2_pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,346,Preconditioned on FFs - Do not expect Basidiobolus
UHM114,2151,vivarium,timeseries,fecal,4/5/2022,3/28/2022,4/8/2022,Walker,STP1715.2_pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,346,Preconditioned on FFs - Do not expect Basidiobolus
UHM114,2152,vivarium,timeseries,dead frog,4/13/2022,3/28/2022,4/8/2022,Walker,STP1715.2_pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1009,
UHM115,2170,vivarium,timeseries,dead frog,4/7/2022,3/28/2022,NA,Walker,control,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,347,
UHM116,2190,vivarium,timeseries,fecal,4/5/2022,3/28/2022,4/5/2022,Walker,STP1715.2_pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,348,
UHM116,2191,vivarium,timeseries,fecal,4/7/2022,3/28/2022,4/5/2022,Walker,STP1715.2_pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,774,
UHM116,2192,vivarium,timeseries,fecal,4/11/2022,3/28/2022,4/5/2022,Walker,STP1715.2_pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,881,
UHM116,2193,vivarium,timeseries,fecal,4/13/2022,3/28/2022,4/5/2022,Walker,STP1715.2_pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,990,
UHM116,2194,vivarium,timeseries,fecal,4/15/2022,3/28/2022,4/5/2022,Walker,STP1715.2_pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1093,
UHM116,2195,vivarium,timeseries,fecal,4/18/2022,3/28/2022,4/5/2022,Walker,STP1715.2_pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1165,
UHM116,2196,vivarium,timeseries,fecal,4/19/2022,3/28/2022,4/5/2022,Walker,STP1715.2_pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1202,
UHM116,2197,vivarium,timeseries,dead frog,4/22/2022,3/28/2022,4/5/2022,Walker,STP1715.2_pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1295,
UHM120,2270,vivarium,timeseries,fecal,4/5/2022,3/30/2022,4/5/2022,Walker,control,1,1,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,463,
UHM120,2271,vivarium,timeseries,fecal,4/7/2022,3/30/2022,4/5/2022,Walker,control,1,1,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,778,
UHM120,2272,vivarium,timeseries,fecal,4/8/2022,3/30/2022,4/5/2022,Walker,control,1,1,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,835,
UHM120,2273,vivarium,timeseries,fecal,4/11/2022,3/30/2022,4/5/2022,Walker,control,1,1,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,909,
UHM120,2275,vivarium,timeseries,dead frog,4/12/2022,3/30/2022,4/5/2022,Walker,control,1,1,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1066,
UHM120,2274,vivarium,timeseries,fecal,4/12/2022,3/30/2022,4/5/2022,Walker,control,1,1,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,949,
UHM121,2290,vivarium,timeseries,dead frog,4/4/2022,3/30/2022,NA,Walker,STP1710.7 pilot,1,1,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,464,missing frog
UHM125,2370,vivarium,timeseries,fecal,4/4/2022,3/30/2022,4/5/2022,Walker,STP1717.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,468,Preconditioned on FFs - Do not expect Basidiobolus
UHM125,2371,vivarium,timeseries,fecal,4/5/2022,3/30/2022,4/5/2022,Walker,STP1717.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,644,Preconditioned on FFs - Do not expect Basidiobolus
UHM125,2372,vivarium,timeseries,fecal,4/6/2022,3/30/2022,4/5/2022,Walker,STP1717.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,688,
UHM125,2373,vivarium,timeseries,fecal,4/7/2022,3/30/2022,4/5/2022,Walker,STP1717.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,781,
UHM125,2374,vivarium,timeseries,fecal,4/8/2022,3/30/2022,4/5/2022,Walker,STP1717.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,833,
UHM125,2375,vivarium,timeseries,fecal,4/11/2022,3/30/2022,4/5/2022,Walker,STP1717.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,877,
UHM125,2376,vivarium,timeseries,fecal,4/13/2022,3/30/2022,4/5/2022,Walker,STP1717.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,986,
UHM125,2377,vivarium,timeseries,fecal,4/14/2022,3/30/2022,4/5/2022,Walker,STP1717.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1039,
UHM125,2378,vivarium,timeseries,fecal,4/15/2022,3/30/2022,4/5/2022,Walker,STP1717.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1091,
UHM125,2379,vivarium,timeseries,fecal,4/18/2022,3/30/2022,4/5/2022,Walker,STP1717.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1163,
UHM125,2380,vivarium,timeseries,fecal,4/19/2022,3/30/2022,4/5/2022,Walker,STP1717.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1198,
UHM125,2381,vivarium,timeseries,fecal,4/20/2022,3/30/2022,4/5/2022,Walker,STP1717.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1223,
UHM125,2382,vivarium,timeseries,fecal,4/21/2022,3/30/2022,4/5/2022,Walker,STP1717.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1257,
UHM125,2383,vivarium,timeseries,fecal,4/25/2022,3/30/2022,4/5/2022,Walker,STP1717.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1340,
UHM125,2384,vivarium,timeseries,fecal,4/27/2022,3/30/2022,4/5/2022,Walker,STP1717.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1384,
UHM125,2385,vivarium,timeseries,fecal,4/28/2022,3/30/2022,4/5/2022,Walker,STP1717.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1408,
UHM125,2386,vivarium,timeseries,fecal,4/29/2022,3/30/2022,4/5/2022,Walker,STP1717.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1438,
UHM125,2387,vivarium,timeseries,fecal,5/2/2022,3/30/2022,4/5/2022,Walker,STP1717.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1474,
UHM125,2388,vivarium,timeseries,fecal,5/3/2022,3/30/2022,4/5/2022,Walker,STP1717.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1488,
UHM125,2389,vivarium,timeseries,fecal,5/4/2022,3/30/2022,4/5/2022,Walker,STP1717.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1515,
UHM125,9250,vivarium,timeseries,fecal,5/6/2022,3/30/2022,4/5/2022,Walker,STP1717.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1546,
UHM125,9251,vivarium,timeseries,fecal,5/9/2022,3/30/2022,4/5/2022,Walker,STP1717.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1572,
UHM125,9252,vivarium,timeseries,fecal,5/11/2022,3/30/2022,4/5/2022,Walker,STP1717.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1594,
UHM125,9253,vivarium,timeseries,fecal,5/12/2022,3/30/2022,4/5/2022,Walker,STP1717.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1604,
UHM125,9254,vivarium,timeseries,fecal,5/16/2022,3/30/2022,4/5/2022,Walker,STP1717.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1650,
UHM125,9255,vivarium,timeseries,fecal,5/18/2022,3/30/2022,4/5/2022,Walker,STP1717.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1674,
UHM125,9256,vivarium,timeseries,fecal,5/20/2022,3/30/2022,4/5/2022,Walker,STP1717.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1713,
UHM125,9257,vivarium,timeseries,fecal,5/23/2022,3/30/2022,4/5/2022,Walker,STP1717.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1735,
UHM125,9258,vivarium,timeseries,fecal,5/24/2022,3/30/2022,4/5/2022,Walker,STP1717.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1748,
UHM125,9259,vivarium,timeseries,fecal,5/25/2022,3/30/2022,4/5/2022,Walker,STP1717.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1765,
UHM125,9260,vivarium,timeseries,fecal,5/26/2022,3/30/2022,4/5/2022,Walker,STP1717.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1783,
UHM125,9261,vivarium,timeseries,fecal,5/27/2022,3/30/2022,4/5/2022,Walker,STP1717.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1805,
UHM125,9262,vivarium,timeseries,fecal,5/30/2022,3/30/2022,4/5/2022,Walker,STP1717.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1829,
UHM125,9263,vivarium,timeseries,fecal,6/1/2022,3/30/2022,4/5/2022,Walker,STP1717.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1855,
UHM125,9264,vivarium,timeseries,fecal,6/6/2022,3/30/2022,4/5/2022,Walker,STP1717.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1901,
UHM125,9265,vivarium,timeseries,fecal,6/7/2022,3/30/2022,4/5/2022,Walker,STP1717.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1915,
UHM125,9266,vivarium,timeseries,fecal,6/8/2022,3/30/2022,4/5/2022,Walker,STP1717.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1935,
UHM125,9267,vivarium,timeseries,fecal,6/9/2022,3/30/2022,4/5/2022,Walker,STP1717.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1948,
UHM125,9268,vivarium,timeseries,fecal,6/10/2022,3/30/2022,4/5/2022,Walker,STP1717.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1967,
UHM125,9269,vivarium,timeseries,fecal,6/13/2022,3/30/2022,4/5/2022,Walker,STP1717.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1990,
UHM125,9357,vivarium,timeseries,fecal,6/15/2022,3/30/2022,4/5/2022,Walker,STP1717.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,2017,
UHM125,9358,vivarium,timeseries,fecal,6/17/2022,3/30/2022,4/5/2022,Walker,STP1717.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,2036,
UHM125,9359,vivarium,timeseries,fecal,6/20/2022,3/30/2022,4/5/2022,Walker,STP1717.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,2056,
UHM125,9360,vivarium,timeseries,fecal,6/22/2022,3/30/2022,4/5/2022,Walker,STP1717.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,2075,
UHM125,9361,vivarium,timeseries,fecal,6/23/2022,3/30/2022,4/5/2022,Walker,STP1717.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,2088,
UHM125,9362,vivarium,timeseries,fecal,6/24/2022,3/30/2022,4/5/2022,Walker,STP1717.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,2100,
UHM125,9363,vivarium,timeseries,fecal,6/27/2022,3/30/2022,4/5/2022,Walker,STP1717.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,2121,
UHM125,9364,vivarium,timeseries,fecal,6/28/2022,3/30/2022,4/5/2022,Walker,STP1717.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,2127,
UHM125,9365,vivarium,timeseries,fecal,6/29/2022,3/30/2022,4/5/2022,Walker,STP1717.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,2142,
UHM125,9366,vivarium,timeseries,fecal,7/1/2022,3/30/2022,4/5/2022,Walker,STP1717.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,2164,
UHM125,9457,vivarium,timeseries,fecal,7/4/2022,3/30/2022,4/5/2022,Walker,STP1717.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,2183,
UHM125,9458,vivarium,timeseries,fecal,7/5/2022,3/30/2022,4/5/2022,Walker,STP1717.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,2190,
UHM125,9459,vivarium,timeseries,fecal,7/6/2022,3/30/2022,4/5/2022,Walker,STP1717.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,2199,
UHM125,9460,vivarium,timeseries,fecal,7/7/2022,3/30/2022,4/5/2022,Walker,STP1717.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,2210,Preconditioned on FFs - Do not expect Basidiobolus
UHM125,9461,vivarium,timeseries,fecal,7/8/2022,3/30/2022,4/5/2022,Walker,STP1717.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,2221,Preconditioned on FFs - Do not expect Basidiobolus
UHM125,9462,vivarium,timeseries,fecal,7/11/2022,3/30/2022,4/5/2022,Walker,STP1717.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,2227,Preconditioned on FFs - Do not expect Basidiobolus
UHM125,9463,vivarium,timeseries,fecal,7/13/2022,3/30/2022,4/5/2022,Walker,STP1717.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,2255,Preconditioned on FFs - Do not expect Basidiobolus
UHM125,9464,vivarium,timeseries,fecal,7/14/2022,3/30/2022,4/5/2022,Walker,STP1717.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,2268,Preconditioned on FFs - Do not expect Basidiobolus
UHM125,9465,vivarium,timeseries,fecal,7/15/2022,3/30/2022,4/5/2022,Walker,STP1717.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,2271,Preconditioned on FFs - Do not expect Basidiobolus
UHM125,9466,vivarium,timeseries,fecal,7/18/2022,3/30/2022,4/5/2022,Walker,STP1717.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,2291,Preconditioned on FFs - Do not expect Basidiobolus
UHM125,9619,vivarium,timeseries,dead frog,7/21/2022,3/30/2022,4/5/2022,Walker,STP1717.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,2354,Preconditioned on FFs - Do not expect Basidiobolus
UHM125,9618,vivarium,timeseries,fecal,7/21/2022,3/30/2022,4/5/2022,Walker,STP1717.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,2336,Preconditioned on FFs - Do not expect Basidiobolus
UHM132,2510,vivarium,timeseries,fecal,4/8/2022,4/1/2022,4/8/2022,Walker,STP1718.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,500,
UHM132,2511,vivarium,timeseries,fecal,4/11/2022,4/1/2022,4/8/2022,Walker,STP1718.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,846,
UHM132,2512,vivarium,timeseries,fecal,4/12/2022,4/1/2022,4/8/2022,Walker,STP1718.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,952,
UHM132,2513,vivarium,timeseries,fecal,4/13/2022,4/1/2022,4/8/2022,Walker,STP1718.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1000,
UHM132,2514,vivarium,timeseries,fecal,4/14/2022,4/1/2022,4/8/2022,Walker,STP1718.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1051,
UHM132,2516,vivarium,timeseries,dead frog,4/15/2022,4/1/2022,4/8/2022,Walker,STP1718.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1124,
UHM132,2515,vivarium,timeseries,fecal,4/15/2022,4/1/2022,4/8/2022,Walker,STP1718.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1109,
UHM134,2550,vivarium,timeseries,fecal,4/11/2022,4/1/2022,4/12/2022,Walker,STP1718.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,502,
UHM134,2551,vivarium,timeseries,fecal,4/13/2022,4/1/2022,4/12/2022,Walker,STP1718.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1001,
UHM134,2553,vivarium,timeseries,dead frog,4/15/2022,4/1/2022,4/12/2022,Walker,STP1718.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1125,
UHM134,2552,vivarium,timeseries,fecal,4/15/2022,4/1/2022,4/12/2022,Walker,STP1718.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1110,
UHM138,2630,vivarium,timeseries,fecal,4/12/2022,4/4/2022,4/12/2022,Walker,STP1717.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,559,Preconditioned on FFs - Do not expect Basidiobolus
UHM138,2631,vivarium,timeseries,fecal,4/13/2022,4/4/2022,4/12/2022,Walker,STP1717.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,979,
UHM138,2632,vivarium,timeseries,fecal,4/14/2022,4/4/2022,4/12/2022,Walker,STP1717.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1029,
UHM138,2633,vivarium,timeseries,fecal,4/15/2022,4/4/2022,4/12/2022,Walker,STP1717.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1087,
UHM138,2634,vivarium,timeseries,fecal,4/18/2022,4/4/2022,4/12/2022,Walker,STP1717.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1156,
UHM138,2635,vivarium,timeseries,dead frog,4/19/2022,4/4/2022,4/12/2022,Walker,STP1717.1 pilot,1,4,frog,Lithobates,sylvaticus,NA,NA,NA,Bridgestone Firestone WMA,,,TN,NA,NA,NA,NA,NA,Romer,1190,
